Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
6378,TRICICLO MOTOCARRO NEGRO LD3VHDBD3K1007622.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6379,TUBULAR 1 X 1 .,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6380,BOLSA DE REMACHES.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6381,ABRAZADERA CHICOTE .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6382,"BISAGRA CUADRADA 3"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6383,"PIJAS DE PUNTO DE BROCA 1 1/4"" CON RONDANAS DE 50 PIEZA.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6384,FABRICACION DE REMOLQUE FOOD TRUCK C045 VTM21 2042 RFT01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6385,REGULADOR ALTERNADOR FORD=E.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6386,MOTOCARRO IMP. UEVO 150CC LRYHCKZ04L0403979.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6387,SLIDER PARA MOTO BENELLI TNT 25 N SERIE: N/A.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6388, COMEX 100 PRIM SECADO EXT RAPIDO BCO .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6389,JALADERA BARRA 96-154MM.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6390,TORNILLO RECORTABLE P/JALADERA 8-32/2.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6391,PIJA PUNTA DE BRONCE 1 -1/2.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6392,DYNAFLEX SELL ELASTOMERICO TRANSP.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6393,FABRICACION DE SLIDER PARA MOTO BENELLI TNT 25N.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6394,MAZA DE RUEDA TRASERA TSURU 3.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6395,LLANTA TORNEL 175/70R13 PARA STURU.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6396,PINTURA EN POLVO COLOR BLANCO  312-301 (SUA PA POLIESTER).,KG,CONSUMIBLE,GENERICO,False,True,True,False
6397,GOMA INFERIOR PESO INTEGRADO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6398,LAMINA ANTIDERRAPANTE A-36 3 X 1 FT CAL.14.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6399,SET DE PLACA CRUEZETA SENCILLA .,KIT,ACCESORIOS,GENERICO,False,True,True,False
6400,"GUIA PARA SET DE PLACA CRUZETA SENCILLA 3/4"" X 1.22MTS.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6401,"SELECTOR SENCILLO 5/16"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6402,RODILLO 20CM X 12CM .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6403,"BUJE PARA PLACA INT- 3/4"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6404,"POPING 3/8"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6405,"REDUCCION 2 A 1 1/2"" PLASTICO .",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6406, TAPA 3 X 2 PLASTICO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6407,"TAPA 1 1/2"" X 1 1/2"" PLASTICO .",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6408,"MANGUERA NEGRA DE 1"" .",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6409,"CABLE DE ACERO 3 /16"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6410,LAMINA ANTIDERRAPANTE 4FT X 9FT A-36 CAL 14.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6411,BOTE DE  PLASTICO BLANCO 2 LT.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6412,PINCEL PLANO 5 ARTEX.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6413,BOTE DE PLASTICO BLANCO 1 LT.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6414,PRIMARIO AUTO BCO (2 LTO).,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6415,BRILLO C/CATZ .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6416,ROLLO ZINTRO C-26 DE4 1.5 MTRS.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6417,"BROCA DE ALTA VELOCIDAD 3/16"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6418,PORTALAMPARA  DE PLASTICO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6419,TUBO LED T8 PANTALLA TRANSPARENTE.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6420,MOLDURA .,MTS,CONSUMIBLE,GENERICO,False,True,True,False
6421,"POLYSEAL RP 2 2/12"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6422,RW. 2500 X 312.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6423,AM-31T 750CCA ACUMULAR AMERICA .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6424,EXTINTOR PSQ 6 KG.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6425,EXTINTOR PSQ 1. KG.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6426,EXTINTOR PSQ 6.KG.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6427,EXTINTOR PSQ 2.3 KG.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6428,"BARRA SOLIDA REDONDA 1 1/2"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6429,VENTANA DE ALUMINIO DE 1.20 X 2.60 M.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6430,LAMINA DE ACERO INOXIDABLE 1.22 MTS X 3.05 MTS CAL.26.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6431,ESMALTE UR MARRONES SHERWIN W .,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6432,TORTUGA TACON.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6433,LAMINA A. INOX T304 4 X 10 C-18.,MTS,ESTRUCTURAL,GENERICO,False,True,True,False
6434,SOLERA A. INOX T304 3/16 X 1 1/2.,MTS,ESTRUCTURAL,GENERICO,False,True,True,False
6435,"SOLERA A INOX T304 3/8 X 2"".",MTS,ESTRUCTURAL,GENERICO,False,True,True,False
6436,"PLACA INOX CAL. 24 3"" X 5"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6437,CENTRO CARGA IGESA BIFASICO 4 E.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6438,PASTILLA QUINZIÑO NEGRA 1 X 30.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6439,PASTILLA QUINZIÑO NEGRA 2 X 30.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6440,CONTACTO ARMADO DUPLEX ROYER.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6441,APAGADOR ROYER.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6442,PLACA ROYER 2 VENTANAS.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
