Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
2780,TAPON 12MB PLUG .,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
2781,TAPON 24MB PLUG.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
2782,"ADAPTADOR HEMBRA 1"" PVC.",PIEZA,MANTENIMIENTO,GENERICO,False,True,True,False
2783,"ADAPTADOR HEMBRA 1/2"".",PIEZA,MANTENIMIENTO,GENERICO,False,True,True,False
2784,BOTA DE SEGURIDAD  VALLEN # 2,PAR,EPP,GENERICO,False,True,True,False
2785,PUNTA DE CONTACTO 0.035.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2786,MICROALAMBRE TUBULAR 0.035.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2787,"BARRA SOLIDA 1018 4 1/2"" X 16"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2788,"BARRA HUECA 1518 EXT. 13"" X INT. 9"" X 5 3/4"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2789,"TUERCA DE SEGURIDAD 1"" UNF.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2790,"BARRA SOLIDA 1045 10"" X 6 3/4"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2791,"BURIL REDONDO 1/2"" X 4"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2792,BANDA PARA MOTOR.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2793,SERVICIO.,SERVICIO,SERVICIO,GENERICO,False,True,True,False
2794,BUJE DE HORQUILLA..,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2795,MANGUERA DE HULE.,MTS,CONSUMIBLE,GENERICO,False,True,True,False
2796,CONEXIÓN.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2797,"TAPON HEMBRA 1 1/2"" GALV..",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
2798,CORTE DE PANTOGRAFO.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2799,MANGUERA PARA LAVABO.,PIEZA,MANTENIMIENTO,GENERICO,False,True,True,False
2800,"ZINTRO 1 "" X 1"" CAL. 20.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2801,"CONS. PLASMA P-80, KIT",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2802,CONS. PLASMA P60 ELECTRODO .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2803,"BARRA HEXAGONAL 1 3/8"" MATERIAL 1018.",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2804,BALERO SKF 2RS 6307 - 2RS1.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2805,SEGURO INTERIOR .,PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2806,"NEOPRENO 1/16"" X 10"" X 1.00 MT..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2807,TOLDO.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2808,ASIENTO.,PIEZA,REFACCIONES,GENERICO,False,True,True,False
2809,BOMBA DE AGUA.,PIEZA,EQUIPO,GENERICO,False,True,True,False
2810,KIT DE TORNILLERIA MOTOCARRO .,PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2811,"TORNILLO HEX. 5/8"" X 10"" GALV G5..",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2812,BULBO.,PIEZA,MANTTO. AUTOMOTRIZ,GENERICO,False,True,True,False
2813,"CORTADOR 1/8"" X 1/4"" X 1-1/2"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2814,"BROCA DE 1"" CONO.",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2815,KIT DE AFINACION.,PIEZA,MANTTO. AUTOMOTRIZ,GENERICO,False,True,True,False
2816,"PTR 1"" X 1"" C-14.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2817,CADENA PARA MOTOCICLETA..,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2818,VARILLA DE FRENO TRASERA LARGA.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2819,"MONTEN 8"" X 2 3/4"" C-14.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2820,TUBO GALVANIZADO.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2821,"CHAVETA 3/32"" X 2"".",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2822,CAJA ESPEJO PARA PERNO REY.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2823,"TUBO 3/4"" C-30.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2824,"TUBO 3/4"" CAL..20.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2825,RESBALON.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2826,BATERIA 21 PLACAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2827,"BROCA 3/32"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2828,"TORNILLO HEX. 1/4"" X 2"" GALV COMPLETO.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2829,ALAMBRE.,KG,CONSUMIBLE,GENERICO,False,True,True,False
2830,"REDUCCION BUSHING 3/8"" - 1/2"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2831,"TORNILLO HEX. 3/8"" X 4"" GALV..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2832,REMOLQUE MIGRANTE.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2833,CONECTOR DIN 3P Z4 M SW SPEZ.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2834,REMACHADORA.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
2835,KIT DE PINTURA.,PIEZA,RECUBRIMIENTO,GENERICO,False,True,True,False
2836,CIMBRA 15 MM.,PIEZA,MADERA,GENERICO,False,True,True,False
2837,"DISCO DE CORTE  4 1/4"" MADERA.",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2838,"TIRON PARA BOLA 1 7/8"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2839,"TORNILLO HEX. 3/8"" X 1"" AC. G5 COMPLETO.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2840,"POLEA 4"" DIAMETRO (POLEA ARMANDA).",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2841,"TOPE PARA PESO INTEGRADO, CAUCHO (DONA P/PESO).",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2842,"UNIDAD DE RODAMIENTO ""Y"" OVALADA 1"" (CHUMACERA DE COCOL).",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2843,PLACA SUPERIOR PARA PESO INTEGRADO CON FLAUTA (CRUCETA SENCILLA).,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2844,POP PING PARA AJUSTE (POPING).,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2845,PLACA PESO INTEGRADO 80 KG..,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2846,SELECTOR PARA PESO INTEGRADO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2847,PUÑOS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2848,CERROJO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2849,ACOMPLADOR .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2850,SPROCKET.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2851,REMOLQUE PARA MOTOS A DISEÑO DEL CLIENTE.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2852,O'RING 2-014..,PIEZA,SELLOS,GENERICO,False,True,True,False
2853,O'RING 2-119..,PIEZA,SELLOS,GENERICO,False,True,True,False
2854,O'RING 3-908..,PIEZA,SELLOS,GENERICO,False,True,True,False
2855,O'RING 2-123..,PIEZA,SELLOS,GENERICO,False,True,True,False
2856,RESPALDO STR 19-123-395-A..,PIEZA,SELLOS,GENERICO,False,True,True,False
2857,O'RING STR 19-222-395-A..,PIEZA,SELLOS,GENERICO,False,True,True,False
2858,RESPALDO STR 19-222-395-A..,PIEZA,SELLOS,GENERICO,False,True,True,False
2859,CLAVO ESTANDAR.,KG,TORNILLERIA,GENERICO,False,True,True,False
2860,"BROCA 3/16"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2861,HILO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2862,REMOLQUE MIXTO A DISEÑO DEL CLIENTE.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2863,"BARRA 1045 DE 1"" Ø (2.10 M).",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2864,"RODILLO PARA GYM, 50 CM x 12.5 CM.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2865,4MP-4FP45.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
2866,PEINE PARA ROSCADO INTERIOR TMAK0750-16.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2867,CORTADOR CARBURO 3/4.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2868,BOQUILLA ER 40 3/4 COLLET.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2869,"ANGULO 3/4"" X 1/8"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2870,BROCA ZCO CONICO M26.00 SPAIN.,PIEZA,MAQUINADO,GENERICO,False,True,True,False
2871,WINDSHIELD 310ML PARABRISAS.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2872,PEGASAYER DE CONTACTO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2873,TAZA DE ORQUILLA.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2874,"BROCA 3/8""..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2875,JUEGO DE MACHUELOS .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2876,BROCA.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2877,"TORNILO HEX 5/8"" X 2 1/4"" GALV G5 COMPLETO.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2878,REMACHADO DE BALATAS.,PIEZA,SERVICIO,GENERICO,False,True,True,False
2879,MASA TRASERA .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2880,CONECTOR ELECTRICO 6 VIAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2881,MARTILLO HOJALATERO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
2882,EMPUÑADURA PARA TUBO (MANGUERA).,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2883,"RODILLO PARA GYM, 20 CM X 12.5 CM.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2884,LLANTA DEL/TRAS 5.50-13 TT .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2885,PLACA FENOLICA .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2886,LEDS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2887,CUELLO DE CERA.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2888,EMPAQUE ESPONJOSO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2889,AFIX PEGAMENTO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2890,PROVADOR PARA CORRIENTE.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2891,TRIPLAY.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2892,PEINE PARA ROSCADO INTERIOR TN150K-M2.01.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2893,UR SECADO RAPIDO SHERWIN WILLIAMS COLOR BLANCO.,PIEZA,RECUBRIMIENTO,GENERICO,False,True,True,False
2894,"CORTE DE PLACA ASTM A36 10"" X 8.5"" X 3"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2895,"BARRA HUECA BRONCE SAE 64 3 1/4""Ø EXT. X 2 3/8""Ø INT. X 10"" LONG..",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2896,"BARRA HUECA BRONCE STD | 3 1/2"" X 2 3/8"" X 10"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2897,"BARRA HUECA BRONCE STD 4""Ø EXT. X 2 1/4""Ø INT. X 4"" LONG..",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2898,EQUIPO DE GIMNASIO TIPO COSTURERA.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2899,PLACA PESO INTEGRADO 70 KG..,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2900,"TOPE PARA PESO LIBRE, CAUCHO (TOPE P/PORTA DISCO).",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2901,CHUMACERA DE PISO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2902,"TUBO NEGRO 1 1/4"" C 30..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2903,"CODO SOLDABLE 1 1/4"" X 90°.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2904,"RODAJA INDUSTRIAL 2"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2905,"TORNILLO HEX. 3/4"" X 5"" GALV. G5.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2906,"BROCA 1/8""..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2907,"BROCA 1/4""..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2908,"BROCA 5/16""..",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2909,MONTAJE.,PIEZA,SERVICIO,GENERICO,False,True,True,False
2910,ARBOL PARA BROQUERO .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
2911,PERA GIRATORIA.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
2912,"TUBO HONEADO 5"" X 5 3/4"" X 181"" ASTM 1026.",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2913,"BARRA SOLIDA HIERRO COLADO A48 3"" X 1.5"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2914,"BARRA SOLIDA HIERRO COLADO A48 8"" X 4 1/4"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2915,"BARRA SOLIDA HIERRO COLADO A48 5"" X 4 1/2"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2916,"BARRA SOLIDA HIERRO COLADO A48 5 1/4"" X 3"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2917,"BARRA SOLIDA HIERRO COLADO A48 8 1/2"" X 4 1/2"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2918,"BARRA SOLIDA HIERRO COLADO A48 4.5"" X 4.75"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2919,"BARRA SOLIDA HIERRO COLADO A48 4.5"" X 4.125"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2920,"BARRA SOLIDA HIERRO COLADO A48 3"" X 2 1/2"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2921,"BARRA SOLIDA HIERRO COLADO A48 4"" X 2"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2922,"BARRA SOLIDA 8"" X 8 3/4"" ASTM 1045.",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2923,"BARRA SOLIDA 1045 | 11"" X 3"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2924,"BARRA SOLIDA 1045 | 11"" X 6.75"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2925,ZV-103 C-20 2DA..,KG,ESTRUCTURAL,GENERICO,False,True,True,False
2926,ZP-150 C-20.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2927,ZP-150 C-18.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2928,ZP-1400 C-18.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2929,CARRETILLA NO14 4 RUEDAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2930,COPLE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
2931,HULE.,MTS,ACCESORIOS,GENERICO,False,True,True,False
2932,CENTRO DE CARGA.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
2933,RESORTE PEDAL FRENO HONDA C90.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2934,SOPORTE PARA CAJA DE HERRAMIENTA.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2935,PARRILLA TRASERA.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2936,TOLDO ADAPTADO A CUATRIMOTO.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2937,EXTENCION DE SALPICADERAS.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2938,"TORNILLO HEX. 1/2"" X 4 1/2"" COMPLETO.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2939,"BARRA CROMADA ENDURECIDA 1045 Ø1 1/2 X 143"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2940,"TUBO HONEADO 1026 4"" X 4.5"" X 143"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2941,"TUBO HONEADO 1026 4"" X 4.5"" X 190"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2942,"BARRA CROMADA ENDURECIDA 1045 Ø1 1/2 X 290"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2943,"SOLERA 1/8"" X 1/2"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2944,CASCO DE PROTECCIÓN NARANJA.,PIEZA,EPP,GENERICO,False,True,True,False
2945,TRICICLO TRASERO CARGA .,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
2946,"BARRA BRONCE SAE 64|Ø4 1/2"" X 3"" LG..",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2947,"BARRA BRONCE SAE 64|Ø2 1/4"" X 14"" LG..",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2948,"BARRA BRONCE SAE 64|Ø4"" X 3"" LG..",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2949,"BARRA BRONCE STD Ø2 1/2"" X 14"" LONG.",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2950,"BARRA BRONCE STD|Ø3"" X 5"" LG..",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2951,"BARRA SOLIDA 1045|Ø9"" X 2 1/4"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2952,"BARRA REDONDA 1.25""Ø X 45"" LONG. ASTM 1045.",IN,MAQUINADO,GENERICO,False,True,True,False
2953,O´RING 4.500 X .139.,PIEZA,SELLOS,GENERICO,False,True,True,False
2954,O´RING 1.125 X .103.,PIEZA,SELLOS,GENERICO,False,True,True,False
2955,RESPALDO 3.750.,PIEZA,SELLOS,GENERICO,False,True,True,False
2956,RESPALDO 4.500.,PIEZA,SELLOS,GENERICO,False,True,True,False
2957,RESPALDO 1.125.,PIEZA,SELLOS,GENERICO,False,True,True,False
2958,FORMAICA .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
2959,GARRAFA .500 L NATURAL.,PIEZA,RECUBRIMIENTO,GENERICO,False,True,True,False
2960,O'RING PARKER 2-228 N300-70A.,PIEZA,SELLOS,GENERICO,False,True,True,False
2961,B. UP 2-228 RING-NBR/BU 2.250 X 2.500 SOLID.,PIEZA,SELLOS,GENERICO,False,True,True,False
2962,O'RING 2-240 NBR 70 / OR 3.750 X 4.000 X 0.139.,PIEZA,SELLOS,GENERICO,False,True,True,False
2963,B. UP RING 2-240 -NBR/BU 3.750 X 4.000 SOLID.,PIEZA,SELLOS,GENERICO,False,True,True,False
2964,BANDA DE DESGASTE 6.000 X 0.750 X 0.125.,PIEZA,SELLOS,GENERICO,False,True,True,False
2965,BANDA DE DESGASTE 4.000 X 1.000 X 0.125.,PIEZA,SELLOS,GENERICO,False,True,True,False
2966,BOQUILLA VNM50F 1857.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2967,INTERRUPTOR DUAL ECO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2968,ROTOR DE FRENO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2969,"TUBO HONEADO ASTM 1026 8"" X 9"" X 172"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2970,O'RING - NBR 70 / OR 3.250 X 3.500 X 0.139 .,PIEZA,SELLOS,GENERICO,False,True,True,False
2971,B. UP RING 2-240 -NBR/BU 3.250 X 3.500 SOLID (NITRILE).,PIEZA,SELLOS,GENERICO,False,True,True,False
2972,O'RING - NBR 70 / OR 4.750 X 5.000 X 0.139 .,PIEZA,SELLOS,GENERICO,False,True,True,False
2973,O'RING - NBR 70 / OR 5.000 x 5.250 x 0.139 .,PIEZA,SELLOS,GENERICO,False,True,True,False
2974,B. UP RING - NBR /BU 7.500 X 8.000 SOLID.,PIEZA,SELLOS,GENERICO,False,True,True,False
2975,"TUBO 3/8"" CED. 40 S/C.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2976,B. UP RING - NBR/BU 7.750 X 8.000 X SOLID.,PIEZA,SELLOS,GENERICO,False,True,True,False
2977,HIELERA 21 QTS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2978,PARRILLA LUCERO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2979,RESPALDO PARKER 8-228 N300-70A.,PIEZA,SELLOS,GENERICO,False,True,True,False
2980,O'RING PARKER 2-236 N300-70A..,PIEZA,SELLOS,GENERICO,False,True,True,False
2981,O'RING PARKER 2-248 N300-70A.,PIEZA,SELLOS,GENERICO,False,True,True,False
2982,RESPALDO PARKER 8-248 N300-70A.,PIEZA,SELLOS,GENERICO,False,True,True,False
2983,O'RING PARKER 2-437 N300-70A.,PIEZA,SELLOS,GENERICO,False,True,True,False
2984,PEGAMENTO 850 SUELTO,KG,CONSUMIBLE,GENERICO,False,True,True,False
2985,CUADRADO 3/8.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2986,"CORTADOR 3/4"" X 1"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
2987,"TORNILLO HEX. 3/4"" X 4"" GALV. G5 COMPLETOS.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2988,"CHAVETA 1/4"" X 2 1/2"" .",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
2989,AQ - 4000 TEFLON BRONCE 3.584 X 4.000 X 0.288.,PIEZA,SELLOS,GENERICO,False,True,True,False
2990,O'RING 2-348 NBR 70 / OR 4.350 X 4.750 X 0.21.,PIEZA,SELLOS,GENERICO,False,True,True,False
2991,B. UP RING 2-348 - NBR/BU 4.350 X 4.750 SOLID.,PIEZA,SELLOS,GENERICO,False,True,True,False
2992,PINTURA ELECTROSTATICA COLOR BLANCO (312-301 SEMIMATE MC EXT).,KG,SELLOS,GENERICO,False,True,True,False
2993,"BARRA CROMADA END. DE AISI 1045 DE 2.500"" ØEXTERIOR POR 182"" DE LONG.",PIEZA,MAQUINADO,GENERICO,False,True,True,False
2994,HOJA DE UNICEL.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
2995,MICROONDAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
2996,BALERO 6205.,PIEZA,RODAMIENTOS,GENERICO,False,True,True,False
2997,DIODOS.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
2998,CAJA .,PIEZA,ELECTRICO,GENERICO,False,True,True,False
2999,PUNTA.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
3000,CUTTER URREA.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
3001,CHAPA CERRADURA PHILLIPS O HERMEX (IZQUIERDA).,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
3002,TANQUE DE GAS.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
3003,FUSIBLE .,PIEZA,ELECTRICO,GENERICO,False,True,True,False
3004,RESORTE.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3005,PASADOR R 10.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3006,RUEDA.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3007,BIRLO DEL TSURU,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3008,"ABRAZADERA BARRA ESTABILIZADORA 3/4"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3009,"PTR 1 1/2"" X 3"" CAL. 14.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
3010,COLLARIN.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
3011,DISCO DE CLUTCH.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
3012,RESISTOR,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
3013,"BARRA REDONDA  1045 1 1/4"" X 13"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
3014,"LAMINA ANTIDERRAPANTE CAL. 14 4"" X 10"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
3015,PISTON CALIPER.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3016,ROCKET AMARILLO.,PIEZA,RECUBRIMIENTO,GENERICO,False,True,True,False
3017,CUBIERTA ABRAZADERA.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3018,RIN PARA TRICICLO COMPLETO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
3019,"TUBO NEGRO 1 1/2"" C 30.",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
3020,32MB-32FPX.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
3021,MEMORIA 4GB.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
3022,"Remolque ligero cama baja de carga (solo plancha) con suspensión y llanta de automóvil rin 13"" color blanco, medidas 1 mt ancho * 1.60 mt de largo .",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3023,ADAPTACIÓN DE SALPICADERAS A REMOLQUE DE LA ORDEN VDT019 EN COLOR BLANCO VDT FGS005.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3024,"ADAPTACIÓN DE PARRILLA DELANTERA, PARRILLA TRASERA Y PARRILLA CENTRAL PARA MOTOS SEMIAUTOMATICAS ROJA Y BLANCA 110CC VDT FGS006.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3025,ELABORACION DE DEFENSA EN MOTOCICLETA HONDA 250CC VDT FGS004.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3026,"AQ MAQ. PARA CAJA (6.000"" X 5.160"" X 0.288"").",PIEZA,SELLOS,GENERICO,False,True,True,False
3027,RESPALDO PARKER 8-236 N300-70A..,PIEZA,SELLOS,GENERICO,False,True,True,False
3028,VTM 19 363 SL 01 SENTADILLA LIBRE.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3029,VTM 19 363 EPA 01 ESCALERA P/ABDOMEN.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3030,VTM 19 363 BM 01 BANCA MULTIPOSICIONES.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3031,VTM 19 363 BS 01 BANCO SCOTT.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3032,VTM 19 363 BIO 01 BANCA INCLINADA OLIMPICA.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3033,VTM 19 363 BPO BANCA PLANA OLIMPICA.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
3034,VTM 19 363 BV 01 BANCA VERTICAL SENCILLO.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
